|text|target
1160|@elpais_america Bien por Carolina Herrera. Pero el inmigrante en este contexto no es adecuado. Carolina Herrera es un orgullo para Venezuela pero no es una emigrante. Vive en donde quiere desde que quiere. Es como decir que Julio Iglesias o Miguel Bosé son inmigrantes.|0
1161|"""Estamos felices de la vida porque él va a hacer mucho para todos los hispanos"": expresó un inmigrante ahora que Biden asumirá la presidencia. #BidenHarris2020 https://t.co/goR2j4xn7j"|0
1162|@nikichiquito @trotrotrolas @ENHYPEN_members amas al pacho saavedra? quieres comer una cazuela con el? no te preocupes! ahora con el nuevo sistema, unete al #teamleopardo y te ayudamos a tener una cita con tu amado panchito saavedra https://t.co/WWRRfcg3Pj|0
1163|"@JoseaMojicaP veo al campesino desinformado culpando al inmigrante venezolano. esa falsa narrativa no se puede permitir. 
entiendan bien cual es la causa de sus problemas https://t.co/YwV6gHVNTw"|0
1164|Cómo se van a enojar porque se fue iliana si es el tipo de persona infumable que por tener padres/abuelos italianos flashea inmigrante y se hace llamar tana cada 10 minutos literalmente insufrible|0
1165|@HistoricoCAT Tengo entendido que los cupos de esta copa de liga profesional que se esta jugando son para Libertadores y Sudaca 2022.|0
1166|"Unos chavales le han gritado a mi hermano de 15 años ""puto moro de mierda"" riéndose y demás, mi hermano se lo ha dicho a su tutora antes de que vaya a más, cosa que recalcan mucho en los colegios. La respuesta de esta profesora ha sido: no ha sido nada, si pasa otra vez ya vemos"|0
1167|@jcvcastroXXI @jerivas1987 @elpais_america Sigue siendo una inmigrante, si me dices que nació en USA, ok, pero a movió de su país natal ya eso la hace llamar inmigrante no necesariamente se necesita una razón|0
1168|En la misma semana me han dicho que soy un rojo por darle una butaca, una manta y una merienda a un inmigrante de los que han llegado en las pateras masivas de estas semanas, y me han dicho facha porque algunos cazurros entiendieron lo que les dio la gana. This is Spain.|0
1169|@PanteraDeChile Cuenten aquí, con un inmigrante de derecha si me quieren llamar, como constituyente, testigo de los crimenes del regimen cubano.|0
1170|"Pido a todos los asturianos fachas que rajan del inmigrante que no aparezcan por aquí.
No los quiero ver delante de mí."|0
1171|@RoyBarreras Ese engendro de Trump lo único que ama es el poder y el dinero...y no es que desprecie al pobre, al inmigrante o al negro...solo los desprecia cuándo ve que no tienen dinero 🤷🏼‍♀️|0
1172|@DaniSPrK Pues viendo las esculturas griegas, o todos eran el puto negro del whatsapp o muy mal se lo han montado para que no estemos aún adorando a Zeus.|0
1173|Venga pues págame las supuestas ayudas que gente como tú dice que me dan por ser inmigrante y mujer vamos rapidito https://t.co/3Se9QpbZFt|0
1174|@ElLargo16 @TrainerAeilon @Yosutumaka @eljueves Es verdad que hay mucha gente latina que le vota pero sabes quienes son? Que parte de la poblacion inmigrante le vota?|0
1175|Como inmigrante me iría mejor entrando por Arguineguín que por Gando, por el aeropuerto me van a preguntar a que voy, con cuanto cuento para estar, y si paso y me pongo a buscar trabajo no consigo o me pagan en negro una miseria, tengo que buscar y pagar alojamiento, etc, etc. https://t.co/w23wRTacAD|0
1176|te faltó decir que es un negro de mierda nomás pedazo de hijo de mil puta https://t.co/lRGdvlhPgd|0
1177|"Para mi Panchito y Valen, todavía no amaneció!
Mis niños adorados!
😍😍 https://t.co/gJ0OmqxKI1"|0
1178|"""La vicepresidenta @KamalaHarris es muy culta y viene de una familia inmigrante, esto abre nuevas puertas de una visión de Estados Unidos menos hostil. Considero que todos hemos respirado un poco más al saber que Trump no se queda 4 años más en el gobierno”, Michel Levi."|0
1179|En Estados Unidos, todo el que no sea aborigen, es inmigrante. https://t.co/ASAaIjJSFE|0
1180|@lolaam02 Puedes aprender el idioma que solo sumará a tus conocimientos. Igual que cuando viene cualquier inmigrante de un país extranjero a vivir a España, cuando cualquier español se va a otro país. Del esukera no voy a decir, pero aprender catalán sabiendo castellano es bastante fácil|0
1181|Combatir la delincuencia es loable, lo malo es caracterizar en adjetivos que empañen a un conglomerado que es superior a eso. La delincuencia no es venezolana, no es inmigrante, la delincuencia es algo más particular. (Los venezolanos no somos delincuentes) https://t.co/CkgkQVQJrR|0
1182|Pero la culpa es del inmigrante que viene a quitarte el trabajo que tu no quieres hacer... https://t.co/gXQzTRe3S5|0
1183|@gusgomez1701 #DeBidenEspero equidad, equilibrio, ayuda, comercio con Colombia, conciencia con la naturaleza, con el mundo, oportunidades al inmigrante trabajador, y el fin de expresiónes racistas y xenofobicas|0
1184|"@Clxrx60648324 @iescolar Nada.

En fin, la conclusión es que la persona que culpaba de los contagios en Madrid al ""estilo de vida inmigrante"" ahora está en cuarentena por un posible segundo contagio."|0
1185|@PinoInfante @euge2145 Emigrante es el que sale. Inmigrante es el que entra.|0
1186|@RobinsonGuachi Siento en carne propia la prepotencia de este sistema criminal comenzado por  quien nos gobiernan hasta el servidor público que te atiende y se cree por encima del bien y del mal,compañero soy un inmigrante y sé lo que es sacrificarse en otro país xq el tuyo no te valora,suerte|0
1187|"@GloriaElizo Con decirnos facha, ya está?  Cómo se puede ser tan miserable? Cómo te puedes reír de las desgracias de la gente? 
Qué pena que tengáis tanto odio, como inmigrante, no entiendo ese lado de España, de verdad que no."|0
1188|@horusbuto @CNNEE Y es obvio que quieren ciudadanía como cualquier inmigrante que llega a USA, sobra decirlo, pero para eso se necesita poner de acuerdo a las dos cámaras, con ley ejecutiva la tiene muy cabrón el presidente, sea cual sea. El senado controlado por republicanos jamás va aceptar eso.|0
1189|@numbereightball Sí, exigían título. Yo el examen lo hago en enero, pero me han dicho que eso no les basta 😞. Cosas de inmigrante retornado. En fin.|0
1190|"@echeverry_sol @EliecerLondRuiz Mi querida señora Bonita, a Biden no lo eligieron los periodistas, lo escogió el pueblo norteamericano e inmigrante, y por una votación abrumadora..
Biden es el presidente electo de USA..
Tienes que admitirlo, así como tiene que hacerlo el Clan C.D..."|0
1191|@mmlagoscc @AlejDanilo Pueblos originarios? Están extintos, los mapuches fueron nomades que llegaron igual que cualquier inmigrante, además no se porque tendrían privilegios si la consigna siempre fue “somos todos iguales”|0
1192|@osalasf @euge2145 Migrante es el q entra, inmigrante el q sale.|0
1193|"@ecubillosv La ignorancia de los chilenos asusta. En todas partes del mundo cuando un inmigrante consigue residencia definitiva, tiene los mismos derechos k cualquier ciudadano, como x ej votar.
Por cierto, la ley de migración en Chile existe desde mucho antes de Heraldo y Piñera."|0
1194|"@claroCarinete @vox_es @Santi_ABASCAL Madre mía tío Lee bien, es mi experiencia, yo no he dicho todos, he dicho en su MAYORÍA, tu puedes pensar lo q quieras de la nacionalidad q quieras, eso es tu problema!!!
Si yo soy inmigrante y pienso así IMAGINA mi nivel de cabreo con esa gente!!!"|0
1195|@nachoyebes Hombre, tienen que pasar muchos años para que un inmigrante pueda votar eh|0
1196|"@jschaulsohn Yo lo entiendo que será así:
Retiras un millón, pagas impuesto por tener 1 millón de ingresos.
Ganas 500 mil de sueldo y retiras 500 mil, no pagas impuestos porque no suman. 🤷‍♂️

Somos sudaca"|0
1197|@jensuhn 12 horas puto simio y como si pasan 40 días mientras sea el último partido del Madrid hablaré de él|0
1198|"Y es que Kamala Harris no es ninguna inmigrante que haya pasado por toda la mierda de quienes llegan a USA.
Viene de una familia rica con todo lo que supone eso.
Esta mujer no representa a los inmigrantes, a los negros, o incluso las mujeres"|0
1199|Con un suéter rosado y grandes anteojos, “Cindy sin Dientes” se ha convertido en una sensación musical en el transporte público colombiano como rapera. https://t.co/Jtkwv7deIL|0
1200|"No me lo creo pero estoy de acuerdo con Marhuenda.
Kamala Harris no es una inmigrante que haya pasado penalidades y ahora ha llegado a ser vicepresidenta.
Viene de familia rica y con bastantes posibles.
Ella no representa a la población, inmigrante y pobre, pero ni de coña."|0
1201|@PAPASARRUGAS @infiltradoxxx También se fomenta el odio cuando se dice que todos los inmigrantes son delincuentes. Para ser delincuentes tienen q cometer un delito tipificado en el código penal. Ser inmigrante irregular no lo está.|0
1202|Una cosa que, vistas las reacciones de la gente a la muerte de Trebek, es muy interesante recordar: para un inmigrante a un nuevo país, los concursos de televisión son una puerta de entrada estupenda al idioma que necesita aprender... (1/2)|0
1203|@0Ojiplatico3 @Angry__cat_ @NoSoyLaGente ufff pues vamos x el mismo camino... a una pobre inmigrante  q conocí hace ya 12 años, cuando llegó Evo Morales a los pobres campesinos les entraban en sus fincas de cultivo y se quedaban con todo. Te hablo de gente muy humilde...|0
1204|@TheRealHispanix Al contrario, a Trump le quedó inmenso el honor de ser presidente. ¿De casualidad has investigado cómo su discurso y acciones han impactado negativamente a diversos sectores de la sociedad? Solo un par de ej: soy maestra inmigrante de 🇲🇽, agricultores y ganaderos de Wisconsin etc|0
1205|El ideario colectivo siempre piensa que inmigrante es sinonimo de pobre. Y en este caso y en muchos otros no es así. https://t.co/MovgvNgR5D|0
1206|"@pinktomate86 @elespectador Para empezar se nota que no sabes que sudaca es un termino para referirse despectivamente a los sudamericanos, así que si estás encontra de la xenofobia, no deberías usarlo.
Si me quieres pagar algo hazlo, pero por parte de mi padre y madre tengo ascendencia española."|0
1207|Me gusta sacar a pasear a mi perro a esta hora, todos los perros del condominio salen a ladrarle a Panchito y despiertan a sus amos y eso empieza el caos. Me hace muy feliz.|0
1208|"Libros como este ayudan a visibilizar una realidad y a hacernos ver al inmigrante que llega a nuestras tierras de forma más humana. @anayainfantil #Refugiados #LIJ

https://t.co/PRa06ZPmU8 https://t.co/2UJlIxvEE2"|0
1209|"@Broca1807 @elespectador A este no es su perfil?? Jajajaja si a este punto mejor disimular no?.. En fin depronto a usted le hace falta ""cilantro"" para acordarse que como sudaca latino apoyar a racistas es patético https://t.co/0dWBKQ3SEj"|0
1210|@estefyleon osea, si tu sales de tu país con cobres, no eres inmigrante. eres una persona de la alta sociedad que busca dar proyección a su trabajo... todos los días se aprende algo nuevo con los sociólogos de Twitter.|0
1211|@LuisAravenaRam1 @CNNChile Puede ser cierto  , pero sería representativo un inmigrante.  X ejemplo de Nueva Zelanda ,  son un ejemplo de convicción maori,  no poseen industria depredadora x el medio ambiente .   Esa visión la incluiría .|0
1212|"@fel92m Le dicen ""Hitler"",su yerno es judío
Le dicen ""xenófobo"",su esposa es inmigrante , le dicen ""racista"",el desempleo afroamericano es el más bajo de la historia,le dicen ""antidemocrático"",reconcilió a las 2 coreas, retiro las tropas de Afganistán y reconcilió a Israel con los arabes"|0
1213|@jeniffermejia6 @oppenheimera Recuerda que el dijo que white supremacist son buenas personas acuérdate que en el plan de trump no entras amiga. Que crees que por apoyarle te va a caer tu green card. Estás muy equivocada. Recuerda que el te mira como a sudaca cualquiera así como nos mira a todos los latinos.|0
1214|Aquí con mi colega @adryan10k y @kikke019 💃💃poniendo buena música para el puto gitano @yhonjimenez1 y coges y te vas?!?! sinvergüenza eres hee!!! vaya tela pavo... https://t.co/dHmHFYk2CL|0
1215|@gratefulgirlll @SabinaFrederic Lo tenian al lado,hay q ser muy manco para errarle.Que raro,a un borracho/inmigrante lo cagan a trompadas jaja|0
1216|Bue, tan extremista tiene que ser? Ahora le damos la medalla a la patriota del siglo, no voy a contar la historia de mi abuelo, inmigrante italiano y menos la de su hermano prisionero de guerra, estuvo desaparecido por años. Los que se escapan de una guerra NO SON RATAS https://t.co/CrRnVencmF|0
1217|@Facu_Junior12 Yo también negro de mierda|0
1218|@ivanedlm Lo de Yoli es de traca, Mujer, negra, inmigrante, pobre, en paro, y ahí está con Vox😳 Si hay algo bueno en Cuba es la Educación.  Puedes estudiar desde física nuclear hasta ARQUITECTURA, lo que quieras sin pagar un cént. Igual Monasterio tendría su Título😂.|0
1219|Si a las dos vidas! Pero hasta que nace, después ya se dividen en blanquito de bien o negro de mierda|0
1220|@MeOdi4n Solo añadía información, puto simio|0
1221|@marishma78 Que pelotudo! Yo soy hija y nieta de inmigrante italiano este país le dio todo a mis abuelos pero ellos también le dieron todo a este país... Me molesta esa frase terriblemente por ser italianos no somos superiores a nadie|0
1222|"Los que dicen salvar las dos vidas y están en contra del aborto, son los mismos que le dicen ""negro de mierda"" a un nene de 8 años que está pidiendo en un semáforo"|0
1223|No es fácil ser inmigrante, nada fácil.|0
1224|Hoy el conductor de bus de las 22:45 del trayecto Barcelona - Madrid de @Alsa_autobuses me ha mandado callar como si fuese su perro por intentar ayudar a un inmigrante que no entendía lo que el conductor de decía. El conductor y los seguratas (con perro) estaban gritando al...|0
1225|...Cuando ha llegado el de seguridad con un perro, ha empezado a gritar al señor (que era inmigrante por eso no entendía lo que el conductor le decía). Me he acercado al de Seguridad y TRANQUILAMENTE le he dicho que el señor no le estaba entendiendo, que se lo dijera...|0
